"","AirPtCd","lag","mxT_mean","mxT_sd","mnT_mean","mnT_sd","mxT_mean_abs","mxT_sd_abs","mnT_mean_abs","mnT_sd_abs","Precip_Acc","city","state","longitude","latitude","elevation","name.arpt","state.arpt","lon.arpt","lat.arpt","elev.arpt","WMO","census2010","est2010","est2016","dist2Coast","coastRegion","coast.arpt","coastRegion.arpt"
"462","KLNK",3,-1.49029126213592,5.29842220428225,2.10291262135922,5.58711304077121,4.28640776699029,3.45039957809679,4.48543689320388,3.93747063214532,0.69126213592233,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
"463","KLNK",4,-1.53741496598639,6.09776139983428,2.13605442176871,5.79958340622422,4.93294460641399,3.89756648334121,4.73663751214772,3.96796863193247,0.635568513119534,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
"464","KLNK",5,-1.43190661478599,7.13632952487958,2.07692307692308,6.2067154630373,5.6420233463035,4.59522895029059,5.03310613437196,4.18142117378579,0.635214007782101,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
"465","KLNK",6,-1.41951219512195,8.09426939429613,2.6117136659436,6.77294758679607,6.43804878048781,5.10345280805303,5.72668112798265,4.45449499946666,0.63219512195122,"Lincoln","Nebraska",-96.6667,40.8333,354,"Lincoln","NE",-96.75,40.85,362,72551,258379,258472,280364,722.515020603857,"L",729.178383217493,"L"
"466","KLUK",0,-0.287790697674419,3.13014289327016,3.07163601161665,6.71330818003288,2.23934108527132,2.20480973926568,5.56147144240077,4.85310842642638,0.835430784123911,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"467","KLUK",1,-0.374031007751938,3.65320422328135,2.63856589147287,6.99966641005871,2.68217054263566,2.50697415931726,5.80135658914729,4.71971720091575,0.836240310077519,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"468","KLUK",2,-0.502424830261882,4.05325518683875,2.66440349175558,6.91234182621731,3.01454898157129,2.75412872154362,5.76818622696411,4.64565738429731,0.819592628516004,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"469","KLUK",3,-0.516504854368932,4.62439756982942,2.7747572815534,6.55808640294812,3.41359223300971,3.16040397165925,5.56699029126214,4.43776505332537,0.789320388349515,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"470","KLUK",4,-0.47910592808552,5.19566573121475,2.77842565597668,6.33757562749392,3.85714285714286,3.51179225252615,5.38095238095238,4.34847200976558,0.747327502429543,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"471","KLUK",5,-0.431906614785992,5.98165268990628,2.89105058365759,6.46116386015854,4.42801556420233,4.04233598142334,5.52334630350195,4.42446501188541,0.728599221789883,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"472","KLUK",6,-0.55111976630964,6.78190361042964,2.55172413793103,5.82228604401442,5.03213242453749,4.57724897906644,5.10344827586207,3.69695654352727,0.699123661148978,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"473","KLUK",7,-2,NA,NA,NA,2,NA,NA,NA,1,"Cincinnati","Ohio",-84.5,39.1333,253,"Cincinnati","OH",-84.42,39.1,147,99999,296943,296946,298800,284.443838641427,"L",284.991799356378,"L"
"474","KLWS",0,0.421167883211679,3.23805735521115,1.36423357664234,3.28900679558866,2.37445255474453,2.24062136577328,2.68540145985401,2.33739380710522,0.747445255474453,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"475","KLWS",1,0.351608187134503,3.55023273828184,1.4546783625731,4.44516209228481,2.60453216374269,2.43707223291801,3.48976608187135,3.11283262297518,0.774853801169591,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"476","KLWS",2,0.379941434846266,3.99723442813787,1.6493411420205,4.44675742313881,2.97291361639824,2.69771274762953,3.62152269399707,3.06119840939499,0.769399707174231,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"477","KLWS",3,0.346294937637564,4.52635850153966,1.7549523110785,4.39364061792901,3.41159207630227,2.99339665397737,3.65223771093177,3.00625396528711,0.748533724340176,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"478","KLWS",4,0.296840558412932,5.15595575198928,1.74136664217487,4.57928207335893,3.93828067597355,3.33925136652067,3.75606171932403,3.14420714905808,0.726872246696035,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"479","KLWS",5,0.252391464311994,5.78635524453948,1.65832106038292,4.72512382014582,4.44518027961737,3.71099408802791,3.81443298969072,3.24318196615413,0.686764705882353,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"480","KLWS",6,0.285502958579882,6.37374076374741,1.80434782608696,4.82287380865166,4.93195266272189,4.045241892964,3.94782608695652,3.30205845421426,0.662232076866223,"Lewiston","Idaho",-117.033,46.4,245,"Lewiston","ID",-117.02,46.38,438,72783,31894,31896,32872,386.017595287778,"P",386.59902381816,"P"
"481","KMDW",0,-3.70986460348162,3.95460193419422,1.42649903288201,4.00881336976296,4.24177949709865,3.3771562078188,2.79013539651838,3.21170707324644,0.670212765957447,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"482","KMDW",1,-3.54404646660213,4.38618403107164,0.86350435624395,4.84605590791381,4.33397870280736,3.60686486771609,3.57405614714424,3.38295211671348,0.720232333010649,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"483","KMDW",2,-3.69573643410853,4.83304793256166,0.739341085271318,4.78448052369409,4.65697674418605,3.91428156401749,3.59011627906977,3.24607039701137,0.703488372093023,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"484","KMDW",3,-3.74975751697381,5.03708937369793,0.583899127061106,4.78006506897148,4.89427740058196,3.93311510186615,3.64888457807953,3.14054231561675,0.565470417070805,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"485","KMDW",4,-3.82621359223301,5.79684343521961,0.401941747572816,4.82719822244945,5.28252427184466,4.50836447936586,3.72427184466019,3.09513760232734,0.489320388349515,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"486","KMDW",5,-3.82896015549077,6.71095110798034,0.429543245869776,5.2819476242736,5.94752186588921,4.92997326185498,4.15354713313897,3.28860483246748,0.496598639455782,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"487","KMDW",6,-3.81986368062317,7.43914065108486,0.688984881209503,5.7557074671862,6.43330087633885,5.34028978979744,4.62850971922246,3.48344994679581,0.497565725413827,"Chicago","Illinois",-87.6167,41.8333,181,"Chicago Midway","IL",-87.75,41.78,190,72534,2695598,2695620,2704958,0.91484400614386,"L",3.60531659278925,"L"
"488","KMEM",0,-1.03771760154739,2.99168402322352,0.355899419729207,3.79471138241591,2.35106382978723,2.12019374577871,2.52804642166344,2.85121306256531,0.753384912959381,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"489","KMEM",1,-1.05033881897386,3.3873599947345,0.183930300096805,4.59957164787923,2.68828654404647,2.31183931839824,3.29912875121007,3.20860175297313,0.772507260406583,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"490","KMEM",2,-1.29941860465116,3.76343112367695,0.248062015503876,4.53229559065575,3.05135658914729,2.55611666331648,3.24612403100775,3.17108121282256,0.779069767441861,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"491","KMEM",3,-1.50242483026188,4.2106826623983,0.210475266731329,4.49933402484258,3.4364694471387,2.85806451393477,3.24830261881668,3.11875543536432,0.757516973811833,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"492","KMEM",4,-1.54660194174757,4.72008127645717,0.233980582524272,4.64425522431142,3.82815533980583,3.16298187156825,3.37572815533981,3.19644986560512,0.741747572815534,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"493","KMEM",5,-1.41302235179786,5.38330983744388,0.186588921282799,5.03703935792657,4.29543245869777,3.53693525865078,3.69679300291545,3.42447692857579,0.709426627793975,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"494","KMEM",6,-1.51851851851852,6.17691596804118,0.339092872570194,5.51066703071331,4.80701754385965,4.16322921964449,4.16630669546436,3.61759600178644,0.676413255360624,"Memphis","Tennessee",-90.05,35.15,80,"Memphis","TN",-90,35.05,87,72334,646889,651836,652717,480.81938785997,"G",471.743405326356,"G"
"495","KMHT",0,-1.20406189555126,3.17723371434109,0.609284332688588,6.16364060508249,2.4458413926499,2.35755199753735,4.60541586073501,4.13904152370175,0.807543520309478,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"496","KMHT",1,-1.42400774443369,3.57969681275633,0.219748305905131,6.21101150297415,2.86060019361084,2.57934671658926,4.63601161665053,4.13661336408129,0.819941916747338,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"497","KMHT",2,-1.44670542635659,4.07103139311574,0.0261627906976744,5.99549569082584,3.24515503875969,2.85079596065824,4.42926356589147,4.03847118420268,0.784883720930233,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"498","KMHT",3,-1.48593598448109,4.52367516107074,-0.0184287099903007,5.79124295850025,3.68574199806014,3.01262399049859,4.34820562560621,3.82277210711282,0.772065955383123,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"499","KMHT",4,-1.45631067961165,5.194893020014,-0.0194174757281553,5.71969231050132,4.13980582524272,3.45762463067525,4.29126213592233,3.77921034928761,0.745631067961165,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"500","KMHT",5,-1.50923226433431,5.96546173808281,0.0291545189504373,5.82269855375414,4.73177842565598,3.9313133375325,4.39844509232264,3.81307364914975,0.698736637512148,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"501","KMHT",6,-1.4124513618677,6.7409371971975,1.89285714285714,5.43199905712563,5.29377431906615,4.40293786973581,3.67857142857143,4.3805425964318,0.68579766536965,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"502","KMHT",7,7,NA,NA,NA,7,NA,NA,NA,0,"Manchester","New Hampshire",-71.5,43,52,"Manchester","NH",-71.43,42.93,71,99999,109565,109574,110506,40.7897588161022,"N",31.5435983421284,"N"
"503","KMIA",0,-3.17698259187621,2.25709855509288,1.37814313346228,3.34165328750859,3.41876208897486,1.87035672642911,2.58123791102514,2.52953052963627,0.676015473887814,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"504","KMIA",1,-3.21103581800581,2.32070103341782,1.38044530493708,3.33316157432867,3.48209099709584,1.88936196816551,2.621490803485,2.47761351013106,0.74540174249758,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"505","KMIA",2,-3.14147286821705,2.33543632197629,1.5281007751938,3.33153306862062,3.42635658914729,1.89245351624027,2.65600775193798,2.52492574185454,0.73546511627907,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"506","KMIA",3,-3.12415130940834,2.39216127496303,1.57322987390883,3.3198755890422,3.44422890397672,1.90210490506759,2.67507274490786,2.51715461366043,0.724539282250242,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"507","KMIA",4,-2.91650485436893,2.58590396896542,1.52233009708738,3.39109139985694,3.38640776699029,1.9293169908679,2.71067961165049,2.54250217737089,0.698058252427184,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"508","KMIA",5,-2.92711370262391,2.79234876095696,1.59533073929961,3.58560054160551,3.49659863945578,2.03357950863395,2.84046692607004,2.70702439710819,0.682215743440233,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"509","KMIA",6,-2.97273612463486,2.90446262329316,2.59420289855072,2.52818721721426,3.60759493670886,2.06258339296083,2.79710144927536,2.29820716662645,0.671859785783836,"Miami","Florida",-80.2,25.7667,5,"Miami","FL",-80.28,25.82,4,72202,399457,399527,453579,0.286092500403543,"S",2.10872974459415,"S"
"510","KMKC",0,-1.03097773475315,3.28713264114377,0.316553727008712,3.92905679985669,2.54501452081317,2.3207349863194,2.68054211035818,2.88886174581819,0.843326885880077,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"511","KMKC",1,-1.10368217054264,3.7221524711097,0.150193798449612,5.21001422886968,2.96027131782946,2.51038022014407,3.72771317829457,3.64108565618482,0.824782187802517,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"512","KMKC",2,-1.3627546071775,4.2385573861223,-0.00872938894277401,5.09167619180881,3.44422890397672,2.819581867021,3.65955383123181,3.53834794904446,0.811046511627907,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"513","KMKC",3,-1.75266731328807,4.70961938198754,-0.199806013579049,4.9985279348755,3.95247332686712,3.1013105893897,3.71871968962173,3.34409038381683,0.789524733268671,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"514","KMKC",4,-1.74757281553398,5.35470410993865,-0.125242718446602,5.08612354935472,4.4,3.51440185638513,3.85533980582524,3.31756898583445,0.772815533980583,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"515","KMKC",5,-1.72789115646258,6.36486353849225,-0.143968871595331,5.55443037525698,5.12147716229349,4.15270472953866,4.23735408560311,3.59162793725109,0.765792031098154,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"516","KMKC",6,-1.71637426900585,7.31723424441168,0.287257019438445,5.81176497776207,5.82163742690059,4.75038993512423,4.51619870410367,3.66321024900245,0.723196881091618,"Kansas City","Missouri",-94.5833,39.1,271,"Kansas City","MO",-94.6,39.12,231,99999,459787,459939,481420,612.378841023603,"L",612.61979276512,"L"
"517","KMKE",0,-1.91489361702128,3.09865389977774,1.14133591481123,3.96879359909368,2.77756286266925,2.35577999374091,2.67860600193611,3.14218872648842,0.642166344294004,"Milwaukee","Wisconsin",-87.9167,43.0333,179,"Milwaukee","WI",-87.9,42.95,211,72640,594833,594775,595047,0.00790259054264528,"L",4.57589161175939,"L"
"518","KMKE",1,-1.82090997095837,3.6496081801784,0.922555663117135,4.95892082895447,3.06776379477251,2.68668417117195,3.65246853823814,3.47697802234298,0.71539206195547,"Milwaukee","Wisconsin",-87.9167,43.0333,179,"Milwaukee","WI",-87.9,42.95,211,72640,594833,594775,595047,0.00790259054264528,"L",4.57589161175939,"L"
"519","KMKE",2,-1.95639534883721,4.1430574594397,0.931201550387597,4.96018241722039,3.45833333333333,3.00407229803267,3.72383720930233,3.4045518689501,0.701550387596899,"Milwaukee","Wisconsin",-87.9167,43.0333,179,"Milwaukee","WI",-87.9,42.95,211,72640,594833,594775,595047,0.00790259054264528,"L",4.57589161175939,"L"
"520","KMKE",3,-2.17070805043647,4.75230709256686,0.88360814742968,4.88668022973284,4.00581959262852,3.35243210981471,3.74490785645005,3.25932728276274,0.682832201745878,"Milwaukee","Wisconsin",-87.9167,43.0333,179,"Milwaukee","WI",-87.9,42.95,211,72640,594833,594775,595047,0.00790259054264528,"L",4.57589161175939,"L"
"521","KMKE",4,-2.26601941747573,5.49185373208251,0.802912621359223,4.89252730028152,4.55339805825243,3.81401475594901,3.81844660194175,3.16028709047618,0.659223300970874,"Milwaukee","Wisconsin",-87.9167,43.0333,179,"Milwaukee","WI",-87.9,42.95,211,72640,594833,594775,595047,0.00790259054264528,"L",4.57589161175939,"L"
"522","KMKE",5,-2.19727891156463,6.27382248869089,0.698443579766537,5.14677629601432,5.1379980563654,4.21531443131589,4.01945525291829,3.28722570985301,0.626822157434402,"Milwaukee","Wisconsin",-87.9167,43.0333,179,"Milwaukee","WI",-87.9,42.95,211,72640,594833,594775,595047,0.00790259054264528,"L",4.57589161175939,"L"
